iter	Passed	Remaining
10498	78792	71302
10499	78799	71294
10500	78806	71287
10501	78813	71278
10502	78820	71270
10503	78827	71262
10504	78834	71255
10505	78841	71247
10506	78848	71238
10507	78855	71231
10508	78863	71223
10509	78870	71215
10510	78876	71207
10511	78884	71199
10512	78890	71191
10513	78898	71183
10514	78905	71176
10515	78912	71168
10516	78919	71160
10517	78926	71152
10518	78933	71144
10519	78940	71136
10520	78947	71128
10521	78955	71121
10522	78962	71113
10523	78969	71105
10524	78976	71097
10525	78983	71089
10526	78989	71081
10527	78997	71073
10528	79004	71065
10529	79012	71058
10530	79019	71051
10531	79027	71044
10532	79034	71035
10533	79041	71028
10534	79048	71019
10535	79055	71012
10536	79063	71004
10537	79071	70997
10538	79077	70989
10539	79084	70981
10540	79091	70973
10541	79099	70965
10542	79105	70957
10543	79112	70949
10544	79119	70941
10545	79127	70933
10546	79134	70925
10547	79141	70918
10548	79147	70909
10549	79154	70901
10550	79162	70894
10551	79170	70886
10552	79176	70878
10553	79183	70870
10554	79190	70862
10555	79197	70854
10556	79204	70846
10557	79211	70838
10558	79217	70830
10559	79224	70822
10560	79232	70814
10561	79239	70807
10562	79246	70798
10563	79253	70791
10564	79261	70783
10565	79268	70775
10566	79275	70768
10567	79282	70760
10568	79296	70758
10569	79309	70756
10570	79318	70750
10571	79326	70742
10572	79334	70735
10573	79340	70726
10574	79347	70718
10575	79354	70710
10576	79361	70702
10577	79369	70695
10578	79376	70687
10579	79383	70679
10580	79391	70672
10581	79398	70665
10582	79405	70657
10583	79413	70649
10584	79421	70642
10585	79428	70635
10586	79437	70628
10587	79444	70620
10588	79451	70613
10589	79459	70605
10590	79468	70599
10591	79476	70592
10592	79483	70584
10593	79492	70577
10594	79500	70570
10595	79507	70562
10596	79515	70556
10597	79522	70548
10598	79531	70541
10599	79538	70534
10600	79545	70526
10601	79552	70518
10602	79559	70510
10603	79566	70502
10604	79574	70494
10605	79581	70487
10606	79588	70479
10607	79595	70471
10608	79601	70462
10609	79608	70454
10610	79615	70446
10611	79622	70439
10612	79630	70432
10613	79637	70424
10614	79644	70416
10615	79651	70408
10616	79659	70400
10617	79667	70393
10618	79674	70385
10619	79681	70377
10620	79688	70369
10621	79696	70362
10622	79703	70354
10623	79709	70346
10624	79716	70338
10625	79724	70330
10626	79731	70322
10627	79737	70314
10628	79744	70306
10629	79752	70299
10630	79760	70291
10631	79767	70284
10632	79774	70275
10633	79780	70267
10634	79787	70259
10635	79795	70252
10636	79802	70244
10637	79809	70236
10638	79816	70228
10639	79824	70221
10640	79831	70213
10641	79838	70205
10642	79844	70197
10643	79851	70189
10644	79859	70181
10645	79866	70174
10646	79874	70166
10647	79880	70158
10648	79888	70150
10649	79895	70142
10650	79902	70134
10651	79909	70127
10652	79916	70119
10653	79925	70112
10654	79932	70104
10655	79939	70097
10656	79946	70089
10657	79954	70081
10658	79961	70073
10659	79968	70066
10660	79975	70058
10661	79982	70050
10662	79990	70042
10663	79997	70034
10664	80004	70027
10665	80010	70018
10666	80017	70010
10667	80025	70003
10668	80032	69995
10669	80039	69987
10670	80046	69979
10671	80053	69971
10672	80060	69964
10673	80067	69956
10674	80074	69948
10675	80082	69940
10676	80090	69933
10677	80097	69925
10678	80104	69917
10679	80111	69909
10680	80118	69901
10681	80127	69896
10682	80145	69897
10683	80155	69891
10684	80162	69884
10685	80169	69876
10686	80176	69868
10687	80183	69860
10688	80190	69852
10689	80198	69845
10690	80205	69837
10691	80212	69829
10692	80219	69821
10693	80226	69813
10694	80233	69806
10695	80240	69798
10696	80247	69789
10697	80255	69782
10698	80262	69774
10699	80269	69766
10700	80276	69759
10701	80283	69751
10702	80291	69743
10703	80298	69735
10704	80304	69727
10705	80311	69719
10706	80318	69711
10707	80326	69703
10708	80333	69695
10709	80339	69687
10710	80346	69679
10711	80355	69673
10712	80362	69665
10713	80369	69657
10714	80376	69649
10715	80383	69641
10716	80390	69634
10717	80398	69626
10718	80405	69619
10719	80412	69611
10720	80420	69603
10721	80427	69596
10722	80435	69588
10723	80441	69580
10724	80449	69572
10725	80455	69564
10726	80463	69556
10727	80470	69548
10728	80477	69541
10729	80486	69535
10730	80493	69527
10731	80500	69519
10732	80508	69511
10733	80516	69504
10734	80524	69497
10735	80531	69489
10736	80538	69481
10737	80545	69474
10738	80553	69467
10739	80561	69459
10740	80568	69451
10741	80575	69443
10742	80582	69436
10743	80590	69429
10744	80597	69421
10745	80604	69413
10746	80612	69405
10747	80619	69398
10748	80626	69390
10749	80633	69382
10750	80640	69374
10751	80647	69366
10752	80654	69358
10753	80661	69350
10754	80669	69343
10755	80676	69335
10756	80683	69327
10757	80690	69319
10758	80697	69311
10759	80704	69304
10760	80711	69296
10761	80719	69288
10762	80726	69280
10763	80733	69273
10764	80740	69265
10765	80747	69257
10766	80754	69249
10767	80762	69241
10768	80769	69233
10769	80776	69226
10770	80784	69218
10771	80791	69211
10772	80798	69203
10773	80805	69195
10774	80811	69187
10775	80819	69179
10776	80826	69172
10777	80834	69164
10778	80841	69156
10779	80848	69148
10780	80856	69141
10781	80863	69133
10782	80870	69125
10783	80877	69117
10784	80884	69110
10785	80892	69102
10786	80898	69094
10787	80905	69085
10788	80912	69077
10789	80919	69070
10790	80926	69062
10791	80933	69054
10792	80940	69046
10793	80947	69038
10794	80954	69030
10795	80961	69022
10796	80968	69014
10797	80975	69006
10798	80983	68999
10799	80990	68991
10800	80997	68983
10801	81003	68975
10802	81010	68967
10803	81018	68959
10804	81025	68952
10805	81032	68944
10806	81039	68936
10807	81047	68928
10808	81054	68921
10809	81062	68914
10810	81069	68906
10811	81076	68898
10812	81083	68890
10813	81090	68882
10814	81097	68874
10815	81103	68866
10816	81110	68858
10817	81118	68850
10818	81125	68842
10819	81131	68834
10820	81138	68826
10821	81145	68818
10822	81152	68810
10823	81159	68802
10824	81166	68794
10825	81173	68786
10826	81180	68778
10827	81187	68770
10828	81194	68763
10829	81202	68756
10830	81210	68748
10831	81217	68741
10832	81224	68733
10833	81231	68724
10834	81238	68716
10835	81245	68709
10836	81254	68703
10837	81262	68696
10838	81271	68689
10839	81279	68682
10840	81287	68675
10841	81294	68667
10842	81301	68659
10843	81309	68652
10844	81317	68645
10845	81324	68637
10846	81331	68629
10847	81338	68622
10848	81345	68614
10849	81353	68606
10850	81360	68599
10851	81367	68591
10852	81374	68583
10853	81382	68576
10854	81390	68568
10855	81397	68560
10856	81404	68552
10857	81411	68545
10858	81419	68537
10859	81427	68530
10860	81434	68522
10861	81441	68514
10862	81449	68507
10863	81456	68500
10864	81463	68492
10865	81470	68484
10866	81477	68476
10867	81484	68468
10868	81491	68460
10869	81499	68453
10870	81506	68445
10871	81514	68438
10872	81520	68430
10873	81527	68422
10874	81534	68413
10875	81541	68405
10876	81548	68398
10877	81556	68390
10878	81563	68383
10879	81570	68375
10880	81577	68367
10881	81585	68360
10882	81592	68352
10883	81599	68344
10884	81607	68336
10885	81615	68330
10886	81622	68322
10887	81629	68314
10888	81637	68307
10889	81645	68300
10890	81652	68292
10891	81659	68284
10892	81666	68276
10893	81673	68268
10894	81680	68261
10895	81688	68253
10896	81695	68245
10897	81702	68237
10898	81710	68230
10899	81718	68223
10900	81725	68215
10901	81733	68208
10902	81741	68201
10903	81749	68194
10904	81756	68186
10905	81763	68179
10906	81772	68172
10907	81780	68165
10908	81787	68157
10909	81793	68149
10910	81801	68141
10911	81808	68133
10912	81816	68126
10913	81823	68118
10914	81831	68111
10915	81839	68104
10916	81847	68097
10917	81854	68089
10918	81861	68081
10919	81868	68074
10920	81876	68066
10921	81884	68059
10922	81891	68051
10923	81899	68044
10924	81906	68037
10925	81914	68029
10926	81922	68022
10927	81929	68014
10928	81937	68007
10929	81945	68000
10930	81953	67993
10931	81960	67985
10932	81968	67978
10933	81976	67971
10934	81983	67963
10935	81991	67956
10936	81998	67948
10937	82006	67941
10938	82014	67934
10939	82022	67926
10940	82029	67919
10941	82036	67911
10942	82044	67904
10943	82052	67897
10944	82059	67889
10945	82067	67882
10946	82074	67874
10947	82082	67866
10948	82089	67859
10949	82097	67852
10950	82108	67847
10951	82120	67843
10952	82138	67845
10953	82149	67840
10954	82158	67834
10955	82167	67827
10956	82176	67821
10957	82188	67818
10958	82206	67819
10959	82216	67813
10960	82226	67807
10961	82233	67800
10962	82249	67800
10963	82263	67797
10964	82273	67792
10965	82282	67785
10966	82291	67780
10967	82312	67782
10968	82321	67777
10969	82330	67770
10970	82339	67764
10971	82359	67767
10972	82367	67760
10973	82376	67754
10974	82386	67748
10975	82394	67741
10976	82403	67734
10977	82411	67727
10978	82419	67720
10979	82427	67713
10980	82436	67707
10981	82445	67701
10982	82454	67694
10983	82462	67687
10984	82470	67680
10985	82479	67674
10986	82488	67667
10987	82496	67660
10988	82504	67653
10989	82513	67647
10990	82522	67641
10991	82531	67634
10992	82538	67627
10993	82546	67619
10994	82553	67612
10995	82560	67603
10996	82567	67596
10997	82574	67588
10998	82581	67580
10999	82588	67572
11000	82595	67564
11001	82601	67556
11002	82609	67548
11003	82616	67541
11004	82623	67533
11005	82631	67525
11006	82637	67517
11007	82645	67509
11008	82652	67501
11009	82659	67493
11010	82666	67485
11011	82673	67478
11012	82680	67470
11013	82687	67462
11014	82694	67454
11015	82700	67446
11016	82707	67438
11017	82715	67430
11018	82722	67422
11019	82729	67414
11020	82736	67406
11021	82743	67398
11022	82750	67391
11023	82757	67383
11024	82764	67375
11025	82772	67367
11026	82779	67359
11027	82786	67351
11028	82793	67343
11029	82801	67336
11030	82810	67330
11031	82817	67322
11032	82824	67314
11033	82831	67307
11034	82839	67300
11035	82846	67292
11036	82853	67284
11037	82860	67276
11038	82867	67268
11039	82874	67260
11040	82881	67252
11041	82888	67244
11042	82895	67236
11043	82902	67228
11044	82909	67221
11045	82917	67213
11046	82924	67205
11047	82931	67198
11048	82939	67190
11049	82946	67182
11050	82952	67174
11051	82959	67166
11052	82966	67158
11053	82973	67150
11054	82981	67142
11055	82988	67135
11056	82994	67126
11057	83001	67118
11058	83008	67111
11059	83015	67103
11060	83022	67094
11061	83029	67086
11062	83036	67079
11063	83043	67071
11064	83050	67063
11065	83057	67055
11066	83064	67047
11067	83072	67040
11068	83080	67032
11069	83087	67025
11070	83094	67017
11071	83101	67009
11072	83110	67003
11073	83117	66995
11074	83125	66987
11075	83132	66980
11076	83139	66972
11077	83146	66964
11078	83153	66956
11079	83160	66948
11080	83167	66940
11081	83174	66933
11082	83181	66925
11083	83188	66917
11084	83195	66909
11085	83202	66901
11086	83210	66893
11087	83216	66885
11088	83223	66877
11089	83230	66869
11090	83237	66861
11091	83245	66854
11092	83252	66846
11093	83258	66838
11094	83265	66830
11095	83273	66823
11096	83281	66815
11097	83289	66808
11098	83296	66800
11099	83304	66793
11100	83311	66786
11101	83318	66778
11102	83326	66770
11103	83333	66762
11104	83341	66755
11105	83348	66747
11106	83355	66739
11107	83362	66732
11108	83370	66724
11109	83378	66717
11110	83385	66709
11111	83392	66702
11112	83400	66694
11113	83407	66687
11114	83414	66679
11115	83421	66671
11116	83429	66663
11117	83436	66655
11118	83443	66647
11119	83450	66639
11120	83456	66631
11121	83463	66624
11122	83471	66616
11123	83478	66608
11124	83484	66600
11125	83491	66592
11126	83499	66584
11127	83506	66577
11128	83514	66569
11129	83522	66562
11130	83529	66554
11131	83536	66547
11132	83543	66539
11133	83550	66531
11134	83557	66523
11135	83563	66514
11136	83571	66507
11137	83578	66499
11138	83585	66491
11139	83592	66483
11140	83600	66476
11141	83607	66468
11142	83614	66460
11143	83621	66452
11144	83628	66445
11145	83636	66437
11146	83643	66429
11147	83650	66421
11148	83657	66414
11149	83664	66406
11150	83672	66399
11151	83679	66391
11152	83687	66383
11153	83694	66376
11154	83701	66368
11155	83710	66361
11156	83717	66354
11157	83725	66347
11158	83733	66340
11159	83741	66332
11160	83748	66324
11161	83755	66316
11162	83762	66308
11163	83769	66301
11164	83776	66293
11165	83783	66285
11166	83790	66277
11167	83797	66269
11168	83805	66262
11169	83812	66254
11170	83819	66246
11171	83825	66238
11172	83833	66230
11173	83840	66222
11174	83846	66214
11175	83853	66206
11176	83860	66198
11177	83868	66191
11178	83875	66183
11179	83881	66174
11180	83888	66167
11181	83895	66159
11182	83903	66151
11183	83910	66143
11184	83916	66135
11185	83923	66127
11186	83931	66120
11187	83938	66112
11188	83945	66104
11189	83952	66096
11190	83960	66089
11191	83967	66081
11192	83974	66074
11193	83982	66066
11194	83989	66058
11195	83996	66050
11196	84004	66043
11197	84010	66035
11198	84017	66027
11199	84024	66019
11200	84031	66011
11201	84038	66003
11202	84045	65995
11203	84052	65987
11204	84059	65979
11205	84066	65972
11206	84074	65964
11207	84080	65956
11208	84087	65948
11209	84095	65940
11210	84103	65933
11211	84110	65926
11212	84117	65917
11213	84124	65910
11214	84132	65902
11215	84139	65895
11216	84146	65887
11217	84153	65879
11218	84160	65871
11219	84168	65864
11220	84175	65856
11221	84182	65848
11222	84189	65840
11223	84197	65833
11224	84206	65827
11225	84213	65819
11226	84220	65811
11227	84227	65803
11228	84235	65796
11229	84243	65789
11230	84250	65781
11231	84257	65773
11232	84264	65765
11233	84271	65757
11234	84278	65750
11235	84285	65741
11236	84292	65734
11237	84300	65726
11238	84307	65718
11239	84314	65711
11240	84321	65703
11241	84328	65695
11242	84335	65688
11243	84342	65679
11244	84349	65671
11245	84356	65663
11246	84363	65655
11247	84370	65648
11248	84377	65640
11249	84384	65632
11250	84391	65624
11251	84399	65617
11252	84406	65609
11253	84413	65601
11254	84420	65593
11255	84427	65585
11256	84435	65578
11257	84441	65570
11258	84448	65561
11259	84456	65554
11260	84464	65548
11261	84473	65541
11262	84480	65534
11263	84488	65526
11264	84497	65520
11265	84503	65511
11266	84510	65503
11267	84518	65496
11268	84526	65489
11269	84534	65482
11270	84541	65474
11271	84550	65468
11272	84558	65460
11273	84567	65454
11274	84574	65446
11275	84581	65438
11276	84589	65431
11277	84597	65424
11278	84604	65417
11279	84612	65409
11280	84620	65402
11281	84627	65394
11282	84634	65387
11283	84641	65378
11284	84648	65370
11285	84655	65362
11286	84662	65355
11287	84670	65348
11288	84677	65340
11289	84685	65333
11290	84693	65325
11291	84700	65317
11292	84706	65309
11293	84713	65301
11294	84720	65294
11295	84728	65286
11296	84735	65278
11297	84742	65271
11298	84750	65263
11299	84756	65255
11300	84764	65247
11301	84771	65240
11302	84778	65231
11303	84785	65223
11304	84792	65216
11305	84799	65208
11306	84805	65199
11307	84812	65191
11308	84819	65184
11309	84827	65176
11310	84834	65168
11311	84841	65160
11312	84847	65152
11313	84855	65145
11314	84862	65137
11315	84869	65129
11316	84876	65121
11317	84882	65113
11318	84889	65105
11319	84897	65097
11320	84904	65090
11321	84911	65081
11322	84917	65073
11323	84925	65066
11324	84932	65058
11325	84938	65050
11326	84945	65042
11327	84952	65034
11328	84960	65027
11329	84968	65019
11330	84976	65012
11331	84982	65004
11332	84989	64996
11333	84997	64989
11334	85004	64981
11335	85011	64973
11336	85018	64965
11337	85026	64958
11338	85033	64950
11339	85040	64943
11340	85048	64935
11341	85054	64927
11342	85062	64919
11343	85069	64911
11344	85076	64903
11345	85083	64896
11346	85090	64888
11347	85097	64880
11348	85104	64872
11349	85110	64864
11350	85117	64856
11351	85125	64849
11352	85132	64841
11353	85139	64833
11354	85146	64825
11355	85154	64817
11356	85161	64810
11357	85168	64802
11358	85175	64794
11359	85181	64786
11360	85189	64778
11361	85196	64770
11362	85203	64762
11363	85210	64755
11364	85218	64747
11365	85225	64740
11366	85232	64732
11367	85239	64724
11368	85246	64716
11369	85253	64708
11370	85261	64701
11371	85268	64693
11372	85275	64685
11373	85282	64678
11374	85290	64670
11375	85297	64662
11376	85304	64654
11377	85311	64646
11378	85318	64639
11379	85326	64631
11380	85333	64623
11381	85339	64616
11382	85347	64608
11383	85354	64600
11384	85361	64592
11385	85368	64585
11386	85375	64577
11387	85382	64569
11388	85390	64562
11389	85397	64554
11390	85404	64546
11391	85412	64538
11392	85418	64530
11393	85426	64523
11394	85433	64515
11395	85440	64507
11396	85447	64499
11397	85454	64492
11398	85461	64484
11399	85468	64476
11400	85475	64468
11401	85482	64460
11402	85490	64453
11403	85497	64445
11404	85504	64437
11405	85511	64429
11406	85521	64423
11407	85528	64416
11408	85535	64408
11409	85541	64400
11410	85548	64392
11411	85556	64384
11412	85563	64376
11413	85570	64368
11414	85577	64360
11415	85584	64353
11416	85591	64345
11417	85598	64337
11418	85605	64329
11419	85612	64321
11420	85619	64313
11421	85627	64306
11422	85633	64298
11423	85640	64290
11424	85647	64282
11425	85654	64274
11426	85662	64267
11427	85668	64259
11428	85675	64251
11429	85684	64244
11430	85692	64237
11431	85698	64229
11432	85706	64221
11433	85714	64214
11434	85721	64206
11435	85728	64198
11436	85735	64190
11437	85741	64182
11438	85748	64174
11439	85756	64167
11440	85764	64160
11441	85770	64151
11442	85777	64144
11443	85784	64136
11444	85792	64128
11445	85799	64120
11446	85806	64112
11447	85813	64105
11448	85820	64097
11449	85827	64089
11450	85835	64082
11451	85841	64074
11452	85848	64066
11453	85856	64058
11454	85863	64051
11455	85870	64042
11456	85877	64034
11457	85884	64027
11458	85892	64020
11459	85899	64012
11460	85906	64004
11461	85914	63997
11462	85921	63989
11463	85929	63982
11464	85936	63974
11465	85944	63967
11466	85952	63960
11467	85959	63952
11468	85966	63944
11469	85972	63936
11470	85979	63928
11471	85987	63920
11472	85993	63912
11473	86000	63904
11474	86007	63896
11475	86014	63888
11476	86021	63881
11477	86028	63873
11478	86035	63865
11479	86042	63857
11480	86049	63849
11481	86056	63841
11482	86063	63834
11483	86070	63826
11484	86077	63818
11485	86085	63811
11486	86092	63803
11487	86099	63795
11488	86106	63787
11489	86113	63779
11490	86120	63771
11491	86128	63764
11492	86135	63756
11493	86142	63748
11494	86149	63740
11495	86156	63733
11496	86163	63725
11497	86170	63717
11498	86177	63709
11499	86184	63701
11500	86191	63693
11501	86198	63685
11502	86205	63677
11503	86212	63669
11504	86219	63662
11505	86226	63654
11506	86233	63646
11507	86240	63639
11508	86248	63631
11509	86255	63623
11510	86262	63616
11511	86270	63608
11512	86276	63600
11513	86284	63593
11514	86291	63585
11515	86298	63577
11516	86306	63569
11517	86313	63562
11518	86320	63554
11519	86328	63547
11520	86334	63539
11521	86341	63531
11522	86348	63523
11523	86356	63515
11524	86362	63507
11525	86369	63499
11526	86376	63491
11527	86384	63484
11528	86391	63476
11529	86400	63470
11530	86408	63462
11531	86415	63454
11532	86422	63447
11533	86429	63439
11534	86436	63431
11535	86443	63423
11536	86451	63416
11537	86458	63408
11538	86465	63400
11539	86472	63393
11540	86479	63385
11541	86486	63377
11542	86493	63369
11543	86500	63361
11544	86507	63354
11545	86515	63346
11546	86522	63338
11547	86529	63330
11548	86536	63322
11549	86543	63315
11550	86551	63308
11551	86558	63300
11552	86565	63292
11553	86572	63284
11554	86579	63276
11555	86587	63269
11556	86593	63261
11557	86600	63253
11558	86607	63245
11559	86615	63238
11560	86622	63230
11561	86628	63222
11562	86635	63214
11563	86642	63206
11564	86649	63198
11565	86657	63191
11566	86663	63182
11567	86670	63174
11568	86677	63166
11569	86684	63159
11570	86691	63151
11571	86698	63143
11572	86705	63135
11573	86712	63127
11574	86719	63119
11575	86726	63111
11576	86733	63103
11577	86740	63096
11578	86747	63088
11579	86754	63080
11580	86761	63072
11581	86768	63064
11582	86775	63056
11583	86782	63049
11584	86789	63041
11585	86796	63033
11586	86803	63025
11587	86810	63017
11588	86817	63010
11589	86824	63002
11590	86831	62994
11591	86838	62986
11592	86845	62978
11593	86853	62971
11594	86861	62963
11595	86868	62956
11596	86876	62949
11597	86883	62941
11598	86890	62933
11599	86897	62925
11600	86905	62918
11601	86913	62911
11602	86921	62904
11603	86927	62896
11604	86934	62888
11605	86941	62880
11606	86949	62872
11607	86956	62865
11608	86963	62857
11609	86971	62849
11610	86978	62842
11611	86986	62835
11612	86993	62827
11613	87000	62819
11614	87007	62812
11615	87015	62804
11616	87023	62797
11617	87030	62789
11618	87037	62781
11619	87044	62774
11620	87052	62766
11621	87059	62758
11622	87065	62750
11623	87073	62742
11624	87080	62735
11625	87087	62727
11626	87094	62719
11627	87101	62711
11628	87108	62703
11629	87116	62697
11630	87124	62689
11631	87131	62682
11632	87138	62674
11633	87146	62666
11634	87154	62659
11635	87160	62651
11636	87167	62643
11637	87174	62635
11638	87181	62627
11639	87188	62619
11640	87195	62611
11641	87201	62603
11642	87209	62596
11643	87217	62589
11644	87224	62581
11645	87231	62573
11646	87239	62566
11647	87247	62559
11648	87254	62551
11649	87261	62543
11650	87269	62536
11651	87276	62528
11652	87284	62521
11653	87292	62514
11654	87299	62506
11655	87306	62498
11656	87313	62491
11657	87320	62483
11658	87327	62475
11659	87334	62467
11660	87342	62459
11661	87349	62452
11662	87356	62444
11663	87363	62437
11664	87371	62429
11665	87379	62422
11666	87386	62414
11667	87392	62406
11668	87399	62398
11669	87406	62390
11670	87414	62382
11671	87421	62375
11672	87428	62367
11673	87435	62359
11674	87442	62351
11675	87449	62344
11676	87457	62336
11677	87464	62328
11678	87471	62320
11679	87478	62313
11680	87485	62305
11681	87492	62297
11682	87499	62289
11683	87506	62282
11684	87513	62274
11685	87521	62266
11686	87527	62258
11687	87534	62250
11688	87543	62244
11689	87550	62236
11690	87558	62229
11691	87565	62221
11692	87572	62213
11693	87580	62206
11694	87587	62198
11695	87594	62190
11696	87601	62182
11697	87609	62175
11698	87616	62167
11699	87623	62160
11700	87630	62152
11701	87637	62144
11702	87645	62137
11703	87652	62129
11704	87659	62121
11705	87666	62113
11706	87672	62105
11707	87679	62097
11708	87686	62089
11709	87693	62081
11710	87700	62074
11711	87707	62066
11712	87715	62058
11713	87722	62051
11714	87729	62043
11715	87736	62035
11716	87743	62028
11717	87750	62020
11718	87757	62012
11719	87764	62004
11720	87771	61996
11721	87779	61989
11722	87786	61981
11723	87793	61973
11724	87800	61965
11725	87807	61958
11726	87814	61950
11727	87821	61942
11728	87828	61934
11729	87835	61926
11730	87844	61920
11731	87851	61912
11732	87857	61904
11733	87865	61896
11734	87871	61888
11735	87879	61881
11736	87886	61873
11737	87893	61865
11738	87901	61857
11739	87909	61850
11740	87916	61842
11741	87923	61835
11742	87929	61827
11743	87936	61819
11744	87944	61811
11745	87951	61804
11746	87958	61796
11747	87966	61789
11748	87973	61781
11749	87981	61774
11750	87987	61766
11751	87995	61758
11752	88002	61750
11753	88010	61743
11754	88017	61735
11755	88024	61728
11756	88031	61720
11757	88038	61712
11758	88046	61705
11759	88053	61697
11760	88060	61689
11761	88067	61681
11762	88074	61673
11763	88081	61666
11764	88088	61658
11765	88095	61650
11766	88102	61642
11767	88109	61634
11768	88116	61627
11769	88123	61619
11770	88130	61610
11771	88136	61602
11772	88144	61595
11773	88151	61587
11774	88157	61579
11775	88164	61571
11776	88172	61564
11777	88178	61555
11778	88185	61547
11779	88192	61540
11780	88199	61532
11781	88206	61524
11782	88213	61516
11783	88220	61508
11784	88227	61501
11785	88234	61493
11786	88242	61485
11787	88249	61478
11788	88256	61470
11789	88263	61462
11790	88270	61454
11791	88278	61447
11792	88285	61439
11793	88292	61432
11794	88299	61424
11795	88307	61417
11796	88315	61409
11797	88321	61401
11798	88328	61393
11799	88335	61385
11800	88343	61378
11801	88350	61370
11802	88356	61362
11803	88363	61354
11804	88370	61346
11805	88377	61338
11806	88383	61330
11807	88390	61322
11808	88397	61314
11809	88405	61307
11810	88412	61299
11811	88419	61291
11812	88426	61284
11813	88433	61276
11814	88441	61268
11815	88447	61260
11816	88454	61252
11817	88461	61244
11818	88468	61237
11819	88475	61229
11820	88483	61222
11821	88490	61214
11822	88496	61206
11823	88504	61198
11824	88511	61190
11825	88518	61182
11826	88524	61174
11827	88532	61167
11828	88539	61159
11829	88546	61151
11830	88554	61144
11831	88561	61136
11832	88569	61129
11833	88576	61121
11834	88582	61113
11835	88589	61105
11836	88597	61098
11837	88604	61090
11838	88611	61083
11839	88618	61075
11840	88625	61067
11841	88632	61059
11842	88639	61051
11843	88646	61043
11844	88653	61035
11845	88660	61027
11846	88666	61019
11847	88674	61012
11848	88682	61005
11849	88689	60997
11850	88696	60989
11851	88703	60981
11852	88710	60973
11853	88717	60966
11854	88724	60958
11855	88731	60950
11856	88739	60943
11857	88746	60935
11858	88753	60927
11859	88760	60919
11860	88766	60911
11861	88774	60904
11862	88781	60896
11863	88788	60888
11864	88795	60880
11865	88802	60873
11866	88809	60865
11867	88816	60857
11868	88823	60849
11869	88830	60841
11870	88837	60834
11871	88844	60826
11872	88851	60818
11873	88858	60810
11874	88865	60802
11875	88872	60795
11876	88879	60787
11877	88886	60779
11878	88893	60771
11879	88901	60764
11880	88908	60756
11881	88915	60748
11882	88921	60740
11883	88929	60732
11884	88936	60725
11885	88943	60717
11886	88950	60709
11887	88957	60702
11888	88965	60694
11889	88972	60686
11890	88979	60679
11891	88986	60671
11892	88993	60663
11893	89000	60655
11894	89007	60648
11895	89014	60639
11896	89021	60632
11897	89028	60624
11898	89036	60617
11899	89043	60609
11900	89050	60601
11901	89057	60593
11902	89065	60586
11903	89074	60579
11904	89081	60572
11905	89089	60565
11906	89096	60557
11907	89103	60549
11908	89110	60541
11909	89117	60533
11910	89124	60526
11911	89131	60518
11912	89140	60511
11913	89147	60503
11914	89154	60496
11915	89161	60488
11916	89168	60481
11917	89175	60473
11918	89182	60465
11919	89189	60457
11920	89196	60449
11921	89204	60442
11922	89211	60434
11923	89217	60426
11924	89225	60418
11925	89232	60411
11926	89239	60403
11927	89246	60395
11928	89253	60387
11929	89261	60380
11930	89269	60373
11931	89276	60365
11932	89283	60358
11933	89291	60350
11934	89298	60343
11935	89306	60335
11936	89313	60327
11937	89320	60319
11938	89326	60311
11939	89333	60304
11940	89340	60296
11941	89347	60288
11942	89354	60280
11943	89361	60272
11944	89368	60264
11945	89376	60257
11946	89384	60250
11947	89392	60243
11948	89400	60235
11949	89407	60228
11950	89414	60220
11951	89421	60212
11952	89428	60204
11953	89435	60197
11954	89442	60189
11955	89449	60181
11956	89456	60173
11957	89463	60165
11958	89471	60158
11959	89478	60151
11960	89485	60143
11961	89492	60135
11962	89500	60128
11963	89508	60121
11964	89514	60112
11965	89521	60105
11966	89528	60097
11967	89536	60089
11968	89543	60082
11969	89550	60074
11970	89556	60066
11971	89564	60058
11972	89571	60051
11973	89579	60043
11974	89586	60035
11975	89592	60027
11976	89600	60020
11977	89607	60012
11978	89614	60004
11979	89621	59996
11980	89628	59988
11981	89635	59981
11982	89642	59973
11983	89648	59965
11984	89655	59957
11985	89663	59949
11986	89671	59942
11987	89678	59935
11988	89685	59927
11989	89692	59919
11990	89699	59911
11991	89706	59904
11992	89714	59896
11993	89721	59888
11994	89727	59880
11995	89735	59873
11996	89742	59865
11997	89749	59857
11998	89756	59850
11999	89764	59842
12000	89771	59835
12001	89778	59827
12002	89785	59819
12003	89792	59811
12004	89800	59804
12005	89807	59796
12006	89814	59788
12007	89821	59781
12008	89828	59773
12009	89835	59765
12010	89842	59758
12011	89849	59750
12012	89857	59742
12013	89864	59734
12014	89871	59727
12015	89877	59719
12016	89884	59711
12017	89892	59703
12018	89900	59697
12019	89909	59690
12020	89918	59683
12021	89926	59676
12022	89934	59669
12023	89943	59662
12024	89951	59656
12025	89960	59649
12026	89969	59643
12027	89978	59636
12028	89987	59630
12029	89996	59623
12030	90004	59616
12031	90012	59609
12032	90021	59602
12033	90030	59596
12034	90039	59589
12035	90048	59583
12036	90057	59576
12037	90066	59570
12038	90075	59563
12039	90083	59556
12040	90092	59550
12041	90101	59544
12042	90111	59537
12043	90119	59531
12044	90129	59525
12045	90137	59518
12046	90145	59511
12047	90154	59504
12048	90163	59497
12049	90171	59491
12050	90180	59484
12051	90189	59477
