iter	F1	Logloss
1720	0.979169497	0.0844589792
1721	0.9791801737	0.08442519541
1722	0.9792122026	0.08438571108
1723	0.9791185803	0.08435463922
1724	0.9791399326	0.08432909023
1725	0.9792228784	0.08430003935
1726	0.9792228784	0.08426399129
1727	0.9792951591	0.08423641603
1728	0.9793460985	0.08420533325
1729	0.9792738072	0.08418011593
1730	0.9792738072	0.08414739981
1731	0.9792951591	0.08411043573
1732	0.9793165102	0.08408669796
1733	0.9792951591	0.0840528986
1734	0.9793058348	0.08402124121
1735	0.9793165102	0.08398599629
1736	0.9793271854	0.08395508853
1737	0.9793994769	0.08391969606
1738	0.9794101519	0.08387681752
1739	0.9794208267	0.08384603563
1740	0.9794931289	0.083815617
1741	0.979525152	0.0837685855
1742	0.9797124832	0.08373781583
1743	0.9797018099	0.08371583692
1744	0.9796911364	0.0836957761
1745	0.9797124832	0.08366846508
1746	0.9797231563	0.0836420043
1747	0.9797338292	0.08359836693
1748	0.9797231563	0.08356871637
1749	0.9797445018	0.08354288966
1750	0.9797658465	0.08351592689
1751	0.9797658465	0.08348477741
1752	0.9797765184	0.0834476314
1753	0.979829875	0.0834207019
1754	0.97974688	0.08339296599
1755	0.9798192041	0.08335091058
1756	0.979851216	0.08330884015
1757	0.9799235509	0.08326939091
1758	0.9799448911	0.08324142141
1759	0.9798405456	0.08320944293
1760	0.9799342211	0.08317012778
1761	0.9799448911	0.08313703236
1762	0.9799768998	0.08311520398
1763	0.9800599146	0.08307730226
1764	0.9800599146	0.08304567489
1765	0.9800599146	0.08301398285
1766	0.9800492455	0.082995269
1767	0.9800812522	0.08296211775
1768	0.98014294	0.08291979755
1769	0.9801856135	0.08288063043
1770	0.9801536087	0.08284517676
1771	0.9801856135	0.08281816358
1772	0.9802069489	0.08279338797
1773	0.9801345923	0.08276543831
1774	0.9802176163	0.08272852959
1775	0.9802389504	0.08270144974
1776	0.9802496171	0.08267020077
1777	0.9802602836	0.08263039088
1778	0.9802496171	0.0825974264
1779	0.9803433174	0.08257203512
1780	0.9803029474	0.08251639928
1781	0.9803136127	0.08248969322
1782	0.9802922818	0.08246945476
1783	0.9802922818	0.08243486857
1784	0.9802922818	0.08239770338
1785	0.9802816159	0.08236252569
1786	0.9802602836	0.0823183581
1787	0.9803433174	0.08228281063
1788	0.9803433174	0.08225024415
1789	0.9803646493	0.08222517592
1790	0.9803646493	0.08218838025
1791	0.9804476932	0.08216818896
1792	0.9803966455	0.0821338375
1793	0.9803753149	0.08210688117
1794	0.9803242779	0.08207554667
1795	0.9803029474	0.08205262771
1796	0.9803753149	0.08202063462
1797	0.9804903536	0.08199485079
1798	0.9804796889	0.08196591955
1799	0.9805840716	0.08193697554
1800	0.9805840716	0.08191423582
1801	0.9806160633	0.08188870573
1802	0.9806267268	0.08186099682
1803	0.9806267268	0.08182809847
1804	0.9806587158	0.08180263031
1805	0.9806693784	0.08176730251
1806	0.9806587158	0.08174172649
1807	0.9806693784	0.08171362648
1808	0.9806907028	0.08167599747
1809	0.9807120264	0.08164476108
1810	0.9807333491	0.08161771139
1811	0.9807333491	0.08159175298
1812	0.9807759918	0.08157010338
1813	0.9808697122	0.08153119363
1814	0.9808803719	0.0815048679
1815	0.9809123496	0.08147472197
1816	0.9807973118	0.08145017271
1817	0.9807866519	0.08142214016
1818	0.9808399491	0.08138682666
1819	0.980933667	0.08135527496
1820	0.9808825829	0.08132392215
1821	0.980933667	0.08129621328
1822	0.9809549835	0.08127005283
1823	0.9809762991	0.08124315485
1824	0.9809762991	0.08120072231
1825	0.9809976138	0.08117291201
1826	0.9809976138	0.08114779828
1827	0.9809656414	0.08109656898
1828	0.9810380528	0.08106885308
1829	0.9810380528	0.0810302502
1830	0.9810380528	0.08100396715
1831	0.9810082708	0.08097203767
1832	0.9810508967	0.08094605053
1833	0.9811126521	0.0809189907
1834	0.9811126521	0.0808926629
1835	0.9811850744	0.08084734112
1836	0.9811233083	0.0808246653
1837	0.9811126521	0.08079292437
1838	0.9811957306	0.08076373091
1839	0.9811850744	0.08074664405
1840	0.981174418	0.08070196372
1841	0.9812575074	0.08067016002
1842	0.9812575074	0.08064939386
1843	0.9812894754	0.0806166805
1844	0.9813001309	0.08059064039
1845	0.9813107862	0.08056630777
1846	0.9813001309	0.08051634207
1847	0.9813107862	0.08049232306
1848	0.9813214413	0.08046044135
1849	0.9813320962	0.08042953897
1850	0.9813534053	0.08039753829
1851	0.9813853673	0.08035852158
1852	0.9814066741	0.08033403052
1853	0.9813448938	0.08027292616
1854	0.9813342407	0.08024402809
1855	0.9813448938	0.08020856793
1856	0.9813448938	0.08018074654
1857	0.9813448938	0.08014258336
1858	0.9813448938	0.08011400036
1859	0.9813661993	0.08009377693
1860	0.9813448938	0.0800690032
1861	0.9813555467	0.08003775201
1862	0.9813555467	0.08000958025
1863	0.9813555467	0.07998497928
1864	0.9813875038	0.0799551552
1865	0.9813981558	0.07993002527
1866	0.9813875038	0.07989645782
1867	0.9814492852	0.0798678919
1868	0.9814492852	0.07984144817
1869	0.9814812411	0.07981187646
1870	0.9814812411	0.0797885965
1871	0.981502544	0.07975926917
1872	0.9814918926	0.07972746934
1873	0.981502544	0.07969315542
1874	0.981502544	0.07966833439
1875	0.9815238459	0.07963512356
1876	0.9815238459	0.07961139126
1877	0.981545147	0.07957840597
1878	0.9815962903	0.07955176043
1879	0.9816900465	0.07950850051
1880	0.9816900465	0.07946655908
1881	0.981606941	0.07943250451
1882	0.981606941	0.07940831847
1883	0.9816282416	0.07937898542
1884	0.9816495414	0.07935020442
1885	0.9816388916	0.07932043749
1886	0.9816175914	0.07929515098
1887	0.981606941	0.07927462519
1888	0.9816175914	0.07924658364
1889	0.9816282416	0.07921696107
1890	0.9816282416	0.07919689757
1891	0.9816388916	0.07917503654
1892	0.9816388916	0.07913873779
1893	0.9816282416	0.07911179837
1894	0.9816282416	0.07907246005
1895	0.9816282416	0.07904704413
1896	0.981660191	0.07902285329
1897	0.9816708403	0.07899495196
1898	0.9816495414	0.0789576195
1899	0.9816708403	0.07893391287
1900	0.9816708403	0.07891252479
1901	0.9816921383	0.07888319031
1902	0.9816708403	0.07885351812
1903	0.9816814894	0.07881979914
1904	0.981702787	0.07878814507
1905	0.981702787	0.07876167013
1906	0.9817134354	0.07872806499
1907	0.9817666743	0.07870164851
1908	0.9817773214	0.07866201389
1909	0.9817879683	0.07863294153
1910	0.9817581086	0.07860978588
1911	0.9817368165	0.07859249354
1912	0.9817155234	0.0785661665
1913	0.9817687544	0.07852823391
1914	0.9817581086	0.07849758633
1915	0.9817687544	0.07846914371
1916	0.9817687544	0.07844081618
1917	0.9817581086	0.07841360656
1918	0.9817581086	0.07838878888
1919	0.9817687544	0.07836136262
1920	0.9817581086	0.07834069242
1921	0.9817793999	0.07831449534
1922	0.9817793999	0.07829383822
1923	0.9818731354	0.0782671928
1924	0.9818411994	0.07823810562
1925	0.981851845	0.07821234586
1926	0.9818731354	0.07818482318
1927	0.9819136551	0.07815438796
1928	0.9819455912	0.07813172989
1929	0.9819455912	0.07809778954
1930	0.9819775253	0.07806668098
1931	0.9819562361	0.07804055318
1932	0.9819562361	0.07801782963
1933	0.9819668808	0.07798590054
1934	0.9820499919	0.07794040917
1935	0.9821224691	0.07791185665
1936	0.9821331134	0.07787419793
1937	0.9821437575	0.07785050929
1938	0.9821544014	0.07782382003
1939	0.982165045	0.0778012172
1940	0.9821756884	0.07777006669
1941	0.9821863316	0.07773919673
1942	0.9821969745	0.0777077639
1943	0.9822076173	0.07768191877
1944	0.9822395442	0.07764392527
1945	0.9822395442	0.07761589973
1946	0.9822395442	0.07757863215
1947	0.9822608276	0.07753564678
1948	0.982333316	0.07750753709
1949	0.9823439574	0.07748639923
1950	0.982333316	0.07746435443
1951	0.9823439574	0.07741990516
1952	0.9823439574	0.07739623681
1953	0.9823652396	0.07735055686
1954	0.9823971612	0.07732239906
1955	0.9824078013	0.07728920993
1956	0.9824078013	0.07726283214
1957	0.9824078013	0.07723659475
1958	0.9824078013	0.07720930484
1959	0.9824184412	0.07717212339
1960	0.9824290809	0.07713988522
1961	0.9824184412	0.07709636451
1962	0.9824078013	0.0770622538
1963	0.9824803006	0.07704105146
1964	0.9824696604	0.07701508179
1965	0.9824803006	0.07698402217
1966	0.9824909405	0.07695958486
1967	0.9825015801	0.076934314
1968	0.9825122196	0.0769080256
1969	0.9825015801	0.07687234579
1970	0.9824909405	0.07684516729
1971	0.9824909405	0.07682001307
1972	0.9824909405	0.07679385777
1973	0.9824909405	0.076774572
1974	0.9825015801	0.07673891037
1975	0.9825228588	0.07671446424
1976	0.9825760517	0.07668158354
1977	0.9825973272	0.07666177697
1978	0.9826079647	0.07663794332
1979	0.9826079647	0.07661978761
1980	0.9825973272	0.07660005211
1981	0.9825866896	0.07657110537
1982	0.9826079647	0.07654323153
1983	0.9826186019	0.0765149431
1984	0.9826292389	0.07649349003
1985	0.9826505123	0.07646820633
1986	0.9826505123	0.07644988828
1987	0.9826611486	0.07642009018
1988	0.9826717848	0.07639521813
1989	0.9826824206	0.07637321825
1990	0.9826824206	0.07634214874
1991	0.9826824206	0.07632120866
1992	0.9826824206	0.07630198861
1993	0.9826824206	0.07628317452
1994	0.9826717848	0.07625709557
1995	0.9826824206	0.07623387206
1996	0.982714327	0.07620639097
1997	0.982714327	0.07617068494
1998	0.9826824206	0.07613569909
1999	0.9826824206	0.0761141629
2000	0.9826824206	0.07607866122
2001	0.9827036918	0.07605625799
2002	0.9827655668	0.07601553464
2003	0.9827230226	0.07598905038
2004	0.9827442952	0.07596167906
2005	0.9827549311	0.07594099788
2006	0.9827549311	0.07592048415
2007	0.9827655668	0.07590040022
2008	0.9827762023	0.07588001745
2009	0.9827974726	0.07585432538
2010	0.982818742	0.07582143169
2011	0.9828293763	0.07579451871
2012	0.982818742	0.07575056346
2013	0.9828293763	0.07573361633
2014	0.982818742	0.07571518227
2015	0.9827974726	0.0756721067
2016	0.9828081074	0.07564735954
2017	0.9828081074	0.07561823992
2018	0.9827868375	0.07558765957
2019	0.9827974726	0.07556035086
2020	0.9827974726	0.07553225334
2021	0.9827355968	0.07549991822
2022	0.9827462314	0.07548021077
2023	0.9827462314	0.07544733428
2024	0.9827568657	0.07541802848
2025	0.9827462314	0.07539737283
2026	0.9827462314	0.07537662295
2027	0.9828293763	0.07534748906
2028	0.9829018976	0.07532364777
2029	0.9828293763	0.07530429192
2030	0.9827887674	0.07526951876
2031	0.9828931779	0.07524385962
2032	0.9828931779	0.07522212468
2033	0.9828312999	0.07519953739
2034	0.9828525648	0.0751699826
2035	0.9828525648	0.07514352088
2036	0.9828525648	0.075113462
2037	0.9828419324	0.07509426624
2038	0.9828419324	0.07506923597
2039	0.9828419324	0.07503846446
2040	0.9828631969	0.07501687767
2041	0.9828738288	0.07499522013
2042	0.9828631969	0.07496252196
2043	0.9828738288	0.07493274029
2044	0.9828738288	0.07490200202
2045	0.9828844605	0.07487228153
2046	0.9829163541	0.07485425905
2047	0.9829376155	0.07481774883
2048	0.9829588759	0.07478978257
2049	0.9829482458	0.07476765807
2050	0.9829695058	0.07474116016
2051	0.9829695058	0.07471526613
2052	0.9830120232	0.07469198969
2053	0.9830120232	0.07466355195
2054	0.9830332805	0.07463559699
2055	0.9830120232	0.07460894233
2056	0.983054537	0.07458019827
2057	0.9830757926	0.07454860105
2058	0.9831076743	0.0745162697
2059	0.983139554	0.07449192053
2060	0.9830757926	0.07446606351
2061	0.983139554	0.07443669513
2062	0.9832333176	0.07440316502
2063	0.9832226917	0.07437971444
2064	0.9832758191	0.0743576229
2065	0.9832864439	0.07433317815
2066	0.9833076928	0.07430967562
2067	0.9832864439	0.07428909487
2068	0.9832758191	0.07427031422
2069	0.983265194	0.07423454222
2070	0.9833695909	0.07421278159
2071	0.9833695909	0.0741844876
2072	0.9833908395	0.07416092084
2073	0.9834739967	0.07413864892
2074	0.9834739967	0.07410968307
2075	0.9834739967	0.07407975079
2076	0.983495244	0.07405908946
2077	0.9834846204	0.07403740903
2078	0.9834846204	0.07400326889
2079	0.9835058673	0.07397446822
2080	0.9835164904	0.07395496207
2081	0.9835058673	0.07393303143
2082	0.9835784113	0.07390622783
2083	0.9835784113	0.0738725997
2084	0.9835784113	0.07384303459
2085	0.9835890344	0.07382627941
2086	0.9835996573	0.07379825687
2087	0.98361028	0.0737834581
2088	0.9836209024	0.07374307972
2089	0.9836209024	0.07371792716
2090	0.9835996573	0.07369615736
2091	0.98361028	0.07367588229
2092	0.9836421467	0.07364517072
2093	0.9836315246	0.07362263037
2094	0.9836315246	0.07359628364
2095	0.9836315246	0.07357087321
2096	0.9836421467	0.07354355901
2097	0.9836421467	0.07352539538
2098	0.9836527684	0.07350633511
2099	0.9838085105	0.07347382665
2100	0.9837766451	0.07344547697
2101	0.9837660228	0.07341753715
2102	0.9837253233	0.07339563293
2103	0.9838085105	0.07337621503
2104	0.9837253233	0.07334411941
2105	0.9837465663	0.07332420751
2106	0.9837359449	0.07329845028
2107	0.9837678083	0.07327180951
2108	0.9837678083	0.07325130733
2109	0.983840374	0.07322843364
2110	0.983840374	0.0732030824
2111	0.9839235712	0.07317067082
2112	0.9839554321	0.07314319936
2113	0.9839554321	0.07312289188
2114	0.9839554321	0.07310075129
2115	0.9839129504	0.07307166155
2116	0.9839341917	0.07304147343
2117	0.9839341917	0.07301788425
2118	0.9839023295	0.07299418348
2119	0.9839129504	0.07295694288
2120	0.9839235712	0.07293272228
2121	0.983944812	0.07291032439
2122	0.9839235712	0.07287131622
2123	0.9839554321	0.07285445787
2124	0.9839341917	0.07283532836
2125	0.983944812	0.07281563187
2126	0.983944812	0.07279329021
2127	0.983966052	0.07276502821
2128	0.9839979102	0.07273157623
2129	0.983987291	0.07269185711
2130	0.983987291	0.07266041944
2131	0.983987291	0.07263018325
2132	0.9839147144	0.07261001049
2133	0.983987291	0.07258679766
2134	0.983987291	0.07256043352
2135	0.9840085292	0.07253236516
2136	0.9839359525	0.07250360901
2137	0.9839359525	0.07248201187
2138	0.9839979102	0.07244817484
2139	0.9839979102	0.07242145865
2140	0.9840085292	0.0723977834
2141	0.9840191479	0.07237466479
2142	0.9839890439	0.07235584239
2143	0.9839890439	0.07233141951
2144	0.9840616207	0.07229698489
2145	0.9840616207	0.07227020951
2146	0.9840722383	0.07225174252
2147	0.9840616207	0.07223496555
2148	0.9840934729	0.07221322633
2149	0.9841040899	0.07219310139
2150	0.9841040899	0.07215797948
2151	0.9840722383	0.07212891332
2152	0.9840828557	0.07210518473
2153	0.9841040899	0.07208150737
2154	0.9840722383	0.07206252835
2155	0.9840828557	0.07204731334
2156	0.9840722383	0.07202648839
2157	0.9840934729	0.07200218901
2158	0.9841040899	0.07197639965
2159	0.9841040899	0.07195238576
2160	0.9841253232	0.07192575745
2161	0.9841359395	0.07189246232
2162	0.9841465556	0.07186572925
2163	0.9841465556	0.07184492598
2164	0.9841677871	0.07182267027
2165	0.9841571714	0.07179234687
2166	0.9841465556	0.07177072933
2167	0.9841571714	0.07175610721
2168	0.9841677871	0.07172866267
2169	0.9841784025	0.07168661612
2170	0.9841784025	0.0716616499
2171	0.9841890177	0.07164170862
2172	0.9842314763	0.07159949209
2173	0.9842420903	0.07156622771
2174	0.9842633179	0.07154508489
2175	0.9842420903	0.07152658865
2176	0.9842420903	0.07150604877
2177	0.9842739313	0.07148300577
2178	0.9842739313	0.07146072639
2179	0.9842845445	0.07143505483
2180	0.9842951575	0.07141424033
2181	0.9842739313	0.07137462525
2182	0.9842739313	0.07132940268
2183	0.9842845445	0.07130001879
2184	0.9842739313	0.07127610509
2185	0.9842845445	0.07124969972
2186	0.9842845445	0.0712288457
2187	0.9842845445	0.07121306447
2188	0.9842951575	0.07118733333
2189	0.9843677455	0.07116158685
2190	0.9843677455	0.07113621617
2191	0.9843783582	0.07111479851
2192	0.9843783582	0.07109375464
2193	0.9843057702	0.07106817075
2194	0.9843783582	0.07104370674
2195	0.9843783582	0.0710190513
2196	0.9843677455	0.07099680816
2197	0.9843783582	0.07097678447
2198	0.9843995831	0.07095273829
2199	0.9843995831	0.07091900902
2200	0.9844101952	0.07090156274
2201	0.9844101952	0.0708764002
2202	0.9844208071	0.07085451317
2203	0.9844101952	0.07083388855
2204	0.9844101952	0.07081195637
2205	0.9844314188	0.07078227216
2206	0.9844314188	0.07076413601
2207	0.9843694421	0.0707371896
2208	0.9843694421	0.07071634208
2209	0.9844420303	0.07069146452
2210	0.9844526415	0.07067004005
2211	0.9843800533	0.0706460848
2212	0.9844844738	0.07062737922
2213	0.9844738633	0.07060106365
2214	0.9844738633	0.0705764506
2215	0.9844118856	0.07055388187
2216	0.9844950842	0.07052601083
2217	0.9845163042	0.07049468446
2218	0.9845163042	0.07046436361
2219	0.9844950842	0.07044140796
2220	0.9844950842	0.07041718629
2221	0.9844950842	0.07039704667
2222	0.9845056943	0.07037307465
2223	0.9844950842	0.07034669687
2224	0.9845056943	0.07031834478
2225	0.9845056943	0.07030190817
2226	0.9845056943	0.07028048904
2227	0.9844224959	0.07026021188
2228	0.9845163042	0.07023588651
2229	0.9845163042	0.07021177644
2230	0.9845163042	0.07017465604
2231	0.9845163042	0.07015631845
2232	0.9845375233	0.07012434681
2233	0.9845375233	0.07010349913
2234	0.9845693504	0.07007916032
2235	0.9845587416	0.0700582326
2236	0.9845693504	0.07003058747
2237	0.9845073705	0.0700012776
2238	0.9844861531	0.06997739819
2239	0.9845073705	0.06995080054
2240	0.9845285869	0.06991969956
2241	0.9845285869	0.06988716014
2242	0.9845285869	0.06986924223
2243	0.9845285869	0.06984689992
2244	0.9845179788	0.06982458933
2245	0.9845179788	0.0698098363
2246	0.9845391948	0.06978323523
2247	0.9845604099	0.06974712586
2248	0.9845604099	0.06971395589
2249	0.9845816241	0.06968928986
2250	0.9845922308	0.06965221274
2251	0.9846134437	0.06962619788
2252	0.9846028374	0.06959834971
2253	0.9846028374	0.06957247694
2254	0.9846028374	0.06955666912
2255	0.9846028374	0.0695373644
2256	0.9846240498	0.06951028504
2257	0.9846346557	0.06948789662
2258	0.9846346557	0.06946750597
2259	0.9846452614	0.06944509352
2260	0.9846452614	0.06942055823
2261	0.9846452614	0.06940206097
2262	0.9846346557	0.06937630544
2263	0.9846346557	0.06935657184
2264	0.9846346557	0.06933711493
2265	0.9846346557	0.06932076262
2266	0.9846346557	0.06929854478
2267	0.9846558668	0.06926434007
2268	0.984666472	0.06924503816
2269	0.9846876818	0.06922165308
2270	0.9846876818	0.06920741474
2271	0.984677077	0.0691879975
2272	0.984677077	0.06915651249
2273	0.984666472	0.0691355115
2274	0.9846876818	0.0691149525
2275	0.9846982864	0.06909687023
2276	0.9846982864	0.06907770941
2277	0.9847088907	0.06905212224
2278	0.9847194948	0.06903232938
2279	0.9847300987	0.06900799924
2280	0.9848132914	0.06899090526
2281	0.9848132914	0.06896546567
2282	0.9848238948	0.06894017653
2283	0.9848132914	0.06891630853
2284	0.9848344981	0.0688977183
2285	0.9848344981	0.06887433535
2286	0.9848557039	0.06884147826
2287	0.984887511	0.06882172924
2288	0.984887511	0.06880775817
2289	0.9848663065	0.06878772441
2290	0.9848663065	0.06876274104
2291	0.9847937174	0.06873759372
2292	0.9848043197	0.06870670969
2293	0.9848663065	0.06868542967
2294	0.9847937174	0.06865034778
2295	0.9848043197	0.06862661115
2296	0.9848255238	0.06860402181
2297	0.9848043197	0.06858665147
2298	0.9847937174	0.06855586577
2299	0.9847831148	0.06851419753
2300	0.984772512	0.06848926392
2301	0.9847831148	0.06846930684
2302	0.9848043197	0.06844603722
2303	0.9848467269	0.06842599373
2304	0.9848467269	0.06840511739
2305	0.9848573281	0.06837827514
2306	0.9848785299	0.06835303586
2307	0.984910331	0.06833420115
2308	0.984910331	0.06831022626
2309	0.984910331	0.06829284947
2310	0.9848891305	0.06825945948
2311	0.9848679291	0.06824503114
2312	0.9848573281	0.06823078443
2313	0.9848573281	0.06821605489
2314	0.9849299174	0.06819794154
2315	0.9849511192	0.0681730821
2316	0.9849617198	0.06814813838
2317	0.9849617198	0.06812602513
2318	0.9849829203	0.06810486542
2319	0.9849829203	0.06808164333
2320	0.9849209309	0.06806162015
2321	0.9849527293	0.06804604141
2322	0.98494213	0.06802879528
2323	0.9849315306	0.06800939022
2324	0.9849315306	0.06798867837
2325	0.9849209309	0.06796516761
2326	0.9849209309	0.06794655532
2327	0.9849209309	0.06792383171
2328	0.9849829203	0.06790343839
2329	0.9849935203	0.06788001043
2330	0.9849829203	0.06785415376
2331	0.9849829203	0.06783425777
2332	0.9849935203	0.06780483385
2333	0.9849315306	0.06778329482
2334	0.98494213	0.06776495596
2335	0.9850359178	0.06774050682
2336	0.9849527293	0.06772247454
2337	0.9849633283	0.06770550491
2338	0.9849633283	0.06769171353
2339	0.9849845257	0.06767103855
2340	0.984995124	0.06763775493
2341	0.984995124	0.0675955376
2342	0.9850163201	0.06756993705
2343	0.9850163201	0.06754770893
2344	0.984995124	0.06752571645
2345	0.9850163201	0.06750341528
2346	0.9850269177	0.06748667363
2347	0.9850375152	0.06746448275
2348	0.9851312992	0.06744615065
2349	0.9850587095	0.06742179957
2350	0.9850799029	0.06740173409
2351	0.9850693063	0.06738375287
2352	0.9850693063	0.06736359148
2353	0.9850799029	0.06734437717
2354	0.9850693063	0.06732767551
2355	0.9851524926	0.06729759267
2356	0.9851524926	0.0672753571
2357	0.9851524926	0.06725256184
2358	0.9850693063	0.06723050138
2359	0.9850799029	0.06720581174
2360	0.9851010954	0.06717323198
2361	0.9851116913	0.06714564637
2362	0.985122287	0.06712237294
2363	0.985122287	0.06710467799
2364	0.985122287	0.06708192389
2365	0.9851434778	0.06706649499
2366	0.9851328825	0.0670473906
2367	0.9851646676	0.06702825923
2368	0.9851752622	0.06700306297
2369	0.9851646676	0.0669812583
2370	0.9851646676	0.06696303379
2371	0.9851646676	0.06694364957
2372	0.9851646676	0.06692181323
2373	0.9851858566	0.06689767661
2374	0.9851964507	0.06687211961
2375	0.9852690407	0.06684385894
2376	0.9852796347	0.06682036237
2377	0.9852796347	0.0668072415
2378	0.9853008219	0.06678426261
2379	0.9853114152	0.0667684211
2380	0.9853114152	0.06674290393
2381	0.9853220083	0.06670026852
2382	0.9853220083	0.0666801369
2383	0.9854052019	0.06665453476
2384	0.9854157946	0.0666337045
2385	0.9852917881	0.06661144017
2386	0.9852917881	0.06659153257
2387	0.9852917881	0.06656576455
2388	0.985281196	0.06654279652
2389	0.9852706036	0.06652734163
2390	0.985281196	0.06650723387
2391	0.9853537861	0.06649103333
2392	0.9853431937	0.06645308267
2393	0.9853431937	0.06643616166
2394	0.9853749703	0.06641629904
2395	0.9853749703	0.06639844135
2396	0.9853749703	0.06637809041
2397	0.9854475712	0.06635441382
2398	0.985458163	0.06633507862
2399	0.9854687545	0.06630788158
2400	0.9855307746	0.06628521503
2401	0.9855307746	0.06625423549
2402	0.9855201828	0.06623385648
2403	0.9855201828	0.06621065512
2404	0.9855307746	0.06619217182
2405	0.9855307746	0.06616836412
2406	0.9855307746	0.06614601959
2407	0.9855413662	0.06612037302
2408	0.9855307746	0.06609932069
2409	0.9855307746	0.06608537986
2410	0.9855307746	0.06606948592
2411	0.9855413662	0.06605463296
2412	0.9854687545	0.0660161678
2413	0.9854793458	0.06599956643
2414	0.9854899369	0.06598145107
2415	0.9854899369	0.06595892548
2416	0.9855005278	0.06592327137
2417	0.9855322991	0.0658975668
2418	0.9855322991	0.06586922619
2419	0.9855322991	0.06584415033
2420	0.9855322991	0.06582459068
2421	0.9856049109	0.06580248292
2422	0.9855322991	0.06578442385
2423	0.9855217089	0.06576945258
2424	0.9855217089	0.06575140755
2425	0.9856155009	0.06572255872
2426	0.9855534789	0.06569506875
2427	0.9855534789	0.06567433165
2428	0.9855534789	0.06565563229
2429	0.9855534789	0.06563671483
2430	0.9855534789	0.06561084635
2431	0.9855640684	0.06559155592
2432	0.9855534789	0.0655594395
2433	0.9855534789	0.06554313259
2434	0.9855640684	0.06551231081
2435	0.9855534789	0.06547355567
2436	0.9855958358	0.0654518082
2437	0.9855958358	0.06542978681
2438	0.9856064244	0.06541031901
2439	0.9856170129	0.06539242771
2440	0.9856064244	0.06537255403
2441	0.9856170129	0.06535632986
2442	0.9856896249	0.06534318439
2443	0.9857002131	0.06533042454
2444	0.9856896249	0.06531029552
2445	0.9856896249	0.06528666639
2446	0.9856896249	0.06525884728
2447	0.9856684477	0.0652451445
2448	0.9857002131	0.0652340358
2449	0.9857213889	0.06521986882
2450	0.9857213889	0.0652030493
2451	0.9857319765	0.06518025303
2452	0.985753151	0.06515545684
2453	0.985753151	0.06512894193
2454	0.9857425639	0.06510763863
2455	0.985753151	0.06507334036
2456	0.985753151	0.06505648687
2457	0.9857743247	0.06504085556
2458	0.9857743247	0.06501936058
2459	0.9857743247	0.06500326642
2460	0.9858469475	0.06498455442
2461	0.985857534	0.06496821548
2462	0.985857534	0.06494784289
2463	0.985857534	0.06493173992
2464	0.9859301676	0.06491344584
2465	0.9859301676	0.06488726301
2466	0.98595134	0.06485879191
2467	0.9859725115	0.06483688032
2468	0.9859725115	0.06481701237
2469	0.9859619258	0.06479000784
2470	0.9859725115	0.06477164761
2471	0.9859936821	0.06473936104
2472	0.9859830969	0.06471499267
2473	0.9859830969	0.064700122
2474	0.9859830969	0.06468023106
2475	0.9860663265	0.06465989064
2476	0.9860769115	0.06463346285
2477	0.9860769115	0.06461665158
2478	0.9860769115	0.0645938738
2479	0.9860769115	0.06455660898
2480	0.9860874962	0.0645400273
2481	0.9860874962	0.0645238304
2482	0.9860980808	0.06449638224
2483	0.9860980808	0.06447450507
2484	0.9860874962	0.06445387581
2485	0.9860874962	0.06443762085
2486	0.9860874962	0.06441435908
2487	0.9860980808	0.06439419942
2488	0.9861086651	0.06437365923
2489	0.9861192493	0.06435828382
2490	0.9861086651	0.06434557607
2491	0.9861086651	0.06431904537
2492	0.9861086651	0.06430535086
2493	0.9861086651	0.06428241117
2494	0.9860980808	0.06426346971
2495	0.9861086651	0.06424629477
2496	0.9860571886	0.06422808138
2497	0.9860466047	0.06420426665
2498	0.9860571886	0.06418117465
2499	0.9860571886	0.06416455787
2500	0.9860571886	0.06414663723
2501	0.9860466047	0.06412301746
2502	0.9860466047	0.06410546964
2503	0.9860677723	0.0640741127
2504	0.9860995219	0.06404833584
2505	0.9860995219	0.06402256218
2506	0.9861101047	0.06399882158
2507	0.9860995219	0.06397167899
2508	0.9861721665	0.06395416921
2509	0.9860995219	0.06393491552
2510	0.9860995219	0.06391673088
2511	0.9861827493	0.06389205776
2512	0.9862039142	0.06387127847
2513	0.9861933319	0.06384469816
2514	0.9862144963	0.06382419429
2515	0.9862871517	0.06380592576
2516	0.9862871517	0.06378286393
2517	0.9862871517	0.06376392356
2518	0.9862871517	0.06373627388
2519	0.9862871517	0.06372050131
2520	0.9862871517	0.06370341959
2521	0.9862871517	0.06367779398
2522	0.9862871517	0.06366254994
2523	0.9863083154	0.06364418482
2524	0.9863188969	0.06362123487
2525	0.9863188969	0.06360629257
2526	0.9863083154	0.06358217171
2527	0.9863083154	0.06355928728
2528	0.9863400592	0.06353618344
2529	0.98635064	0.06351978551
2530	0.986371801	0.06349313465
2531	0.986371801	0.06347503332
2532	0.986371801	0.06345026803
2533	0.9863097255	0.063426053
2534	0.9863097255	0.06340436774
2535	0.9863308851	0.06339028964
2536	0.9863308851	0.06336272158
2537	0.9863203054	0.06334965837
2538	0.9863414646	0.06332417096
2539	0.9863520439	0.06330233288
2540	0.9863520439	0.06328558744
2541	0.9863520439	0.06326629367
2542	0.9863732017	0.06325195297
2543	0.9863732017	0.0632260272
2544	0.9863626229	0.06320960098
2545	0.9863414646	0.0631954322
2546	0.9863626229	0.06317189818
